Post type,Title,Post url,Author(s),Date and time posted,Tags,No. of comments
article,What Biden’s Appointees Can Tell Us About His Supreme Court Nominee,https://fivethirtyeight.com/features/what-bidens-appointees-can-tell-us-about-his-supreme-court-nominee/,Amelia Thomson-DeVeaux; Elena Mejía was a visual journalist at FiveThirtyEight.   @elena___mejia,"Feb. 1, 2022",Joe Biden; Supreme Court; The Biden Administration; Supreme Court Nominees; The Supreme Court; The Courts; Judicial Appointees; Federal Judiciary,8
podcast,Politics Podcast: Are There More Republicans Than Democrats In America? ,https://fivethirtyeight.com/features/politics-podcast-are-there-more-republicans-than-democrats-in-america/,Galen Druke; Nate Silver; Sarah Frostenson; Geoffrey Skelley,"Jan. 31, 2022",FiveThirtyEight Podcasts; Politics Podcast; Polling; Senate; 2022 Senate Elections; Party Identification,6
video,Confidence Interval: Will Biden Make Kamala Harris His Supreme Court Nominee?,https://fivethirtyeight.com/videos/confidence-internal-will-biden-make-kamala-harris-his-supreme-court-nominee/,Amelia Thomson-DeVeaux; Tony Chow,"Jan. 31, 2022",Video; Joe Biden; Featured video; Supreme Court; Kamala Harris; Supreme Court Nominees; Confidence Interval,5
article,New York’s Proposed Congressional Map Is Heavily Biased Toward Democrats. Will It Pass?,https://fivethirtyeight.com/features/new-yorks-proposed-congressional-map-is-heavily-biased-toward-democrats-will-it-pass/,Nathaniel Rakich,"Jan. 31, 2022",Congress; New York; Redistricting; Redistricting Tracker,13
video,Do You Buy That … Democrat Retirements Will Give The GOP A Midterm Advantage?,https://fivethirtyeight.com/videos/do-you-buy-that-democrat-retirements-will-give-the-gop-a-midterm-advantage/,Nate Silver,"Jan. 31, 2022",Video; 2022 Midterms; Do You Buy That; Democratic Retirements,3
article,What Will Biden’s Supreme Court Nominee Mean For Democrats — And The Midterms?,https://fivethirtyeight.com/features/what-will-bidens-supreme-court-nominee-mean-for-democrats-and-the-midterms/,Sarah Frostenson; Amelia Thomson-DeVeaux; Alex Samuels was a politics reporter at FiveThirtyEight.   @AlexSamuelsx5; Nathaniel Rakich; Geoffrey Skelley,"Jan. 31, 2022",Joe Biden; Slack Chat; Supreme Court; Democrats; Senate Democrats; SCOTUS; Supreme Court Nominees; The Supreme Court; John Roberts; U.S. Senate; Judicial Appointees; Senate Judiciary Committee; Stephen Breyer,10
article,War With Russia Has Pushed Ukrainians Toward The West,https://fivethirtyeight.com/features/war-with-russia-has-pushed-ukrainians-toward-the-west/,Amelia Thomson-DeVeaux; Jean Yi,"Jan. 28, 2022",Joe Biden; Pollapalooza; Russia; Ukraine; Vladimir Putin,6
article,36 States Are Electing Governors This Year. Here Are 16 That Could Flip.,https://fivethirtyeight.com/features/36-states-are-electing-governors-this-year-here-are-the-races-to-watch/,Nathaniel Rakich,"Jan. 27, 2022",2022 Election; Pennsylvania; Florida; Georgia; Ohio; Minnesota; Nevada; Michigan; Wisconsin; Texas; Arizona; Massachusetts; Maine; Kansas; Oregon; New Mexico; 2022 Governors Elections; Vermont; Maryland,14
article,Why Manchin And Sinema Will Probably Vote For Biden’s Supreme Court Pick,https://fivethirtyeight.com/features/why-joe-manchin-and-kyrsten-sinema-will-probably-vote-for-bidens-supreme-court-pick/,Nathaniel Rakich,"Jan. 27, 2022",Joe Biden; Senate; Supreme Court; The Biden Administration; Senate Democrats; Senate Republicans; Supreme Court Nominees; Joe Manchin; Kyrsten Sinema; U.S. Senate; Judicial Appointees,8
podcast,How The Supreme Court Will Change Without Breyer,https://fivethirtyeight.com/videos/how-the-supreme-court-will-change-without-breyer/,Galen Druke; Nate Silver; Amelia Thomson-DeVeaux; Sarah Frostenson,"Jan. 26, 2022",Politics Podcast; Video; Supreme Court; Stephen Breyer,1
podcast,Emergency Politics Podcast: Justice Breyer Is Retiring ,https://fivethirtyeight.com/features/emergency-politics-podcast-justice-breyer-is-retiring/,Galen Druke; Amelia Thomson-DeVeaux; Nate Silver; Sarah Frostenson,"Jan. 26, 2022",FiveThirtyEight Podcasts; Politics Podcast; Supreme Court; Stephen Breyer,2
article,Stephen Breyer Tried to Compromise On An Increasingly Uncompromising Supreme Court,https://fivethirtyeight.com/features/stephen-breyer-tried-to-compromise-on-an-increasingly-uncompromising-supreme-court/,Amelia Thomson-DeVeaux,"Jan. 26, 2022",Joe Biden; Supreme Court; The Biden Administration; SCOTUS; The Supreme Court; Stephen Breyer,9
article,The 7 Races That Will Likely Decide Control Of The Senate,https://fivethirtyeight.com/features/the-7-senate-races-that-will-likely-decide-control-of-the-chamber/,Geoffrey Skelley,"Jan. 26, 2022",2022 Election; Pennsylvania; North Carolina; Georgia; Nevada; Wisconsin; Arizona; 2022 Senate Elections,9
article,Is Trump’s Hold On The GOP Still Strong?,https://fivethirtyeight.com/features/is-trumps-hold-on-the-gop-still-strong/,Sarah Frostenson; Alex Samuels was a politics reporter at FiveThirtyEight.   @AlexSamuelsx5; Kaleigh Rogers; Nathaniel Rakich; Meredith Conroy,"Jan. 26, 2022",Donald Trump; Slack Chat; Republican Party; 2024 Republican Primary; 2024 Presidential Election; GOP; Trumpism,14
article,The 6 House Races Where Incumbents Are Likely To Face Another Incumbent,https://fivethirtyeight.com/features/the-6-house-races-where-incumbents-are-likely-to-face-another-incumbent/,Geoffrey Skelley; Nathaniel Rakich,"Jan. 25, 2022",2022 Election; Redistricting; 2022 House Elections; 2022 House Primaries,3
podcast,Let’s Talk About Biden’s Take On The Polls,https://fivethirtyeight.com/videos/lets-talk-about-bidens-take-on-the-polls/,Galen Druke; Sarah Frostenson; Micah Cohen; Geoffrey Skelley,"Jan. 24, 2022",Politics Podcast; Video; Joe Biden; Polls; The Biden Administration; Joe Manchin; Kyrsten Sinema,4
podcast,Politics Podcast: Why Politicians — Like Manchin And Sinema — Go Rogue,https://fivethirtyeight.com/features/politics-podcast-why-politicians-like-manchin-and-sinema-go-rogue/,Galen Druke; Sarah Frostenson; Micah Cohen; Geoffrey Skelley,"Jan. 24, 2022",Politics Podcast; Congress; Polls; Joe Manchin; Kyrsten Sinema; Filibuster,6
video,Do You Buy That … Omicron Dooms Democrats In The Midterms?,https://fivethirtyeight.com/videos/do-you-buy-that-omicron-dooms-democrats-in-the-midterms/,Nate Silver,"Jan. 24, 2022",Video; COVID-19; 2022 Midterms; Do You Buy That,6
article,Why More Inexperienced Candidates Are Running — And Winning,https://fivethirtyeight.com/features/why-more-inexperienced-candidates-are-running-and-winning/,Geoffrey Skelley,"Jan. 24, 2022",Congress; Primaries; Congressional Elections,10
article,Did Redistricting Commissions Live Up To Their Promise?,https://fivethirtyeight.com/features/did-redistricting-commissions-live-up-to-their-promise/,Nathaniel Rakich,"Jan. 24, 2022",Redistricting; Gerrymandering; Electoral Map,7
article,Americans Feel Burnt Out,https://fivethirtyeight.com/features/americans-feel-burnt-out-personally-and-politically/,Alex Samuels was a politics reporter at FiveThirtyEight.   @AlexSamuelsx5; Jean Yi,"Jan. 21, 2022",Donald Trump; Joe Biden; COVID-19; Pollapalooza; The Biden Administration; Polarization; Negative Partisanship,15
article,Who Gets Abortions In America,https://fivethirtyeight.com/features/how-abortion-has-changed-since-1973/,Amelia Thomson-DeVeaux; Anna Wiederkehr,"Jan. 20, 2022",Abortion; Access To Abortion; Texas Abortion,9
article,Why A Failed Voting Rights Push Is A Setback For Democracy — And Democrats,https://fivethirtyeight.com/features/why-a-failed-voting-rights-push-is-a-setback-for-democracy-and-democrats/,Alex Samuels was a politics reporter at FiveThirtyEight.   @AlexSamuelsx5,"Jan. 19, 2022",Joe Biden; Congress; Democrats; Senate Democrats; Voting Rights; Voting Laws; Filibuster,23
article,"The Countless, Confusing, Sometimes Contradictory Takeaways Of The 2021-22 Redistricting Cycle",https://fivethirtyeight.com/features/the-countless-confusing-sometimes-contradictory-takeaways-of-the-2021-22-redistricting-cycle/,Nathaniel Rakich,"Jan. 19, 2022",Congress; Redistricting; Electoral Map; Redistricting Tracker,4
article,Why 28 House Democrats Aren’t Running Again,https://fivethirtyeight.com/features/why-28-house-democrats-arent-running-again/,Geoffrey Skelley,"Jan. 19, 2022",2022 Election; Impeachment; Redistricting; Retirements; Democratic Retirements,5
podcast,Why Democrats Keep Bringing Up Voting Rights Legislation,https://fivethirtyeight.com/videos/why-democrats-keep-bringing-up-voting-rights-legislation/,Galen Druke; Alex Samuels was a politics reporter at FiveThirtyEight.   @AlexSamuelsx5; Kaleigh Rogers; Nathaniel Rakich,"Jan. 18, 2022",Politics Podcast; Video; Joe Biden; Polls; The Biden Administration; Voting Rights,8
podcast,Politics Podcast: Don't Pay Attention To That Outlier Poll You Saw ,https://fivethirtyeight.com/features/politics-podcast-dont-pay-attention-to-that-outlier-poll-you-saw/,Galen Druke; Alex Samuels was a politics reporter at FiveThirtyEight.   @AlexSamuelsx5; Nathaniel Rakich; Kaleigh Rogers,"Jan. 18, 2022",FiveThirtyEight Podcasts; Politics Podcast; The Biden Administration; Presidential Approval; Election Administration; Voting Laws,2
video,Why The Supreme Court Almost Overturned Roe v. Wade in 1992 — But Didn’t,https://fivethirtyeight.com/videos/why-the-supreme-court-almost-overturned-roe-v-wade-30-years-ago-but-didnt/,Amelia Thomson-DeVeaux; Michael Tabb; Nash Consing,"Jan. 18, 2022",Video; Featured video; Supreme Court; Abortion; Texas; Mississippi; Reigning Supreme,5
article,What Does It Mean If Republicans Won’t Debate?,https://fivethirtyeight.com/features/what-does-it-mean-if-republicans-wont-debate/,Julia Azari,"Jan. 18, 2022",Debates; Republican National Convention; Presidential Debates,44
article,Ohio’s Overturned Congressional Map Shows How Lawsuits Might Scramble Redistricting,https://fivethirtyeight.com/features/ohios-overturned-congressional-map-shows-how-lawsuits-might-scramble-redistricting/,Nathaniel Rakich,"Jan. 14, 2022",Ohio; Redistricting,9
article,"One year In, Biden Has The Second-Lowest Approval Rating Of Any President",https://fivethirtyeight.com/features/one-year-in-bidens-approval-rating-is-in-troubleonly-trumps-was-lower/,Geoffrey Skelley; Jean Yi,"Jan. 14, 2022",Joe Biden; Congress; COVID-19; Pollapalooza; The Biden Administration; Presidential Approval,44
podcast,Why An Expert In Political Violence Is Worried About Civil War In The U.S.,https://fivethirtyeight.com/videos/why-an-expert-in-political-violence-is-worried-about-civil-war-in-the-u-s/,Galen Druke,"Jan. 13, 2022",Politics Podcast; Video; January 6th; Political Violence,13
podcast,Politics Podcast: How Likely Is Another Civil War?,https://fivethirtyeight.com/features/politics-podcast-how-likely-is-another-civil-war/,Galen Druke,"Jan. 13, 2022",Politics Podcast; January 6th; Political Violence,11
article,The Supreme Court’s Right Turn Goes Way Beyond Guns And Abortion,https://fivethirtyeight.com/features/the-supreme-courts-right-turn-goes-way-beyond-guns-and-abortion/,Amelia Thomson-DeVeaux,"Jan. 13, 2022",Supreme Court; SCOTUS; Religious Liberty,17
article,The Big Lie’s Long Shadow,https://fivethirtyeight.com/features/the-big-lie-voting-laws/,Kaleigh Rogers,"Jan. 12, 2022",Democracy; The Big Lie; President Trump,24
article,What Happened To The Eviction Tsunami?,https://fivethirtyeight.com/features/what-happened-to-the-eviction-tsunami/,Yuliya Panfil; David Spievack,"Jan. 11, 2022",Housing,8
podcast,How The 2022 Midterms Might Play Out,https://fivethirtyeight.com/videos/how-the-2022-midterms-might-play-out/,Tony Chow; Galen Druke; Sarah Frostenson; Nathaniel Rakich; Kaleigh Rogers; Geoffrey Skelley,"Jan. 10, 2022",Politics Podcast; Video; Polling; 2022 Election,9
podcast,Politics Podcast: Will Exhausted Americans Tune Out From Politics? ,https://fivethirtyeight.com/features/politics-podcast-will-exhausted-americans-tune-out-from-politics/,Galen Druke; Sarah Frostenson; Nathaniel Rakich; Kaleigh Rogers; Geoffrey Skelley,"Jan. 10, 2022",FiveThirtyEight Podcasts; Politics Podcast; Polling; 2022 Election,8
video,Do You Buy That … Jan. 6 Strengthened Trump’s Hold On The Republican Party?,https://fivethirtyeight.com/videos/do-you-buy-that-jan-6-strengthened-trumps-hold-on-the-republican-party/,Nate Silver,"Jan. 10, 2022",Donald Trump; Video; Republican Party; Do You Buy That; January 6th,5
article,Why Democrats Keep Bringing Up Voting Rights,https://fivethirtyeight.com/features/why-democrats-keep-bringing-up-voting-rights/,Alex Samuels was a politics reporter at FiveThirtyEight.   @AlexSamuelsx5,"Jan. 10, 2022",Joe Biden; Democrats; The Biden Administration; Senate Democrats; Senate Republicans; Voting Rights; Voting Laws,15
article,What Might Democrats’ Voting Rights Bill Entail?,https://fivethirtyeight.com/features/what-might-democrats-voting-rights-bill-entail/,Nathaniel Rakich,"Jan. 10, 2022",Congress; The Biden Administration; House Democrats; Senate Democrats; Voting Rights; Voting Laws,7
article,Polls Policy And FAQs,https://fivethirtyeight.com/features/polls-policy-and-faqs/,Mary Radcliffe; Dhrumil Mehta was a database journalist at FiveThirtyEight.   @DataDhrumil; Derek Shan was a research assistant for FiveThirtyEight and a student at the University of Michigan.,"Jan. 9, 2022",Polling; Polls; Pollsters; National Polls; Pollster Ratings; Polling Accuracy; Polling Bias; State Polls; Polling Averages; Polling Methodology; Primary Polls,9
article,Biden’s Vaccine Mandates Could Be In Trouble At The Supreme Court,https://fivethirtyeight.com/features/bidens-vaccine-mandates-could-be-in-trouble-at-the-supreme-court/,Amelia Thomson-DeVeaux,"Jan. 7, 2022",COVID-19; Supreme Court; The Biden Administration; SCOTUS; COVID-19 Vaccine,16
article,Why Republicans Take Jan. 6 Less Seriously Than Other Americans,https://fivethirtyeight.com/features/why-republicans-take-jan-6-less-seriously-than-other-americans/,Nathaniel Rakich,"Jan. 7, 2022",Donald Trump; Pollapalooza; Insurrection; Jan. 6 Investigation; Election Fraud,17
article,Why More Republicans Aren’t Outraged By Jan. 6,https://fivethirtyeight.com/features/why-more-republicans-arent-outraged-by-jan-6/,Julia Azari,"Jan. 6, 2022",Republicans; January 6th; Insurrection; Jan. 6 Investigation,22
article,We’re Misunderstanding What Caused Jan. 6,https://fivethirtyeight.com/features/were-misunderstanding-what-caused-jan-6/,Maggie Koerth was a senior reporter for FiveThirtyEight.   @maggiekb1,"Jan. 6, 2022",January 6th; Insurrection; Jan. 6 Investigation,12
article,How Jan. 6 Enabled Greater Interference In Our Elections,https://fivethirtyeight.com/features/how-jan-6-enabled-greater-interference-in-our-elections/,Geoffrey Skelley,"Jan. 6, 2022",Donald Trump; Election Administration; January 6th; Insurrection; Jan. 6 Investigation,2
article,Why Many Americans Might Be Increasingly Accepting Of Political Violence,https://fivethirtyeight.com/features/why-many-americans-might-be-increasingly-accepting-of-political-violence/,Amelia Thomson-DeVeaux,"Jan. 6, 2022",Congress; January 6th; Insurrection; Jan. 6 Investigation,3
article,"White Backlash Is A Type Of Racial Reckoning, Too",https://fivethirtyeight.com/features/white-backlash-is-a-type-of-racial-reckoning-too/,Hakeem Jefferson; Victor Ray,"Jan. 6, 2022",January 6th; Insurrection; Racism; Racial Disparities; White Nationalism; White Supremacy; Antiracism,15
article,Some Early Clues About How The Midterms Will Go,https://fivethirtyeight.com/features/some-early-clues-about-how-the-midterms-will-go/,Alex Samuels was a politics reporter at FiveThirtyEight.   @AlexSamuelsx5; Nathaniel Rakich,"Jan. 5, 2022",Joe Biden; Polls; 2022 Election; 2022 Midterms; Special Elections; Presidential Approval; Generic Ballot; 2022 House Elections,8
podcast,How Healthy Is U.S. Democracy One Year After Jan. 6?,https://fivethirtyeight.com/videos/how-healthy-is-u-s-democracy-one-year-after-jan-6/,Galen Druke; Nate Silver; Alex Samuels was a politics reporter at FiveThirtyEight.   @AlexSamuelsx5; Kaleigh Rogers,"Jan. 4, 2022",Politics Podcast; Video; Democracy; January 6th,5
podcast,Politics Podcast: Why Jan. 6 Was Not A Turning Point ,https://fivethirtyeight.com/features/politics-podcast-why-jan-6th-was-not-a-turning-point/,Galen Druke; Nate Silver; Alex Samuels was a politics reporter at FiveThirtyEight.   @AlexSamuelsx5; Kaleigh Rogers,"Jan. 4, 2022",FiveThirtyEight Podcasts; Politics Podcast; Polls; Democracy; January 6th,11
